File,Path,FormatMod,SizeMB,GPSDatum,Model,Firmware,DPIWidth,DPIHeight,ShutterSp,DateTime,ApertureV,MaxApertV,LightSour,FocalLeng,WidthPX,HeightPX,ExpTime,FNumber,ExpProg,ISOSpeed,ExpMode,Lens,ZoomRatio,GpsStatus,Ytype,GpsLat,GPSLong,AbsY,RelativeY,GimbRoll,GimbYaw,GimbPitch,DroneRoll,DroneYaw,DronePitc,XSpeed,YSpeed,ZSpeed,RtkFlag,RtkStdLon,RtkStdLat,RtkStdHgt,RtkDifAge,Dewarp,UTCTime,ShotCount,FocusDist,CameraID,DronModel,DroneID,CaptureID,ImgQualit,Segments,SensTemp,LRFStatus,LRFDist,LRFLong,LRFLati,LRFY,LrfAbsAlt,WhiteBlc,SensorFPS,REI,LensPosit,LensTemp,FileType,DateTmFul,DateOnly,TimeOnly,FlightNum,FlightNam,Folder1,Folder2,GimOffset,3DSpeed,TimePrv,GeoDstP,Dist3DP,AvgVelB,LinVelI,DirDispl,IncAngle,EstCover,PredOver,RTKPrec,IdealOvl,AbrChgF,GimAngV,OrtoPot,ShutPct,GsdCmPx,HeatIdx,SpdKmH,YawErr,BlurRisk,EV,LSrcClass,LightCons,VertStb,TrajSmt,SpdVar,RtkStab,CapEff,PQI,StripID,PhotoNum,Latitude,Longitude,Altitude,DateName,MrkFile,MrkPath,MrkFolder
DJI_20250819151702_0299_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151702_0299_V.JPG,MPO_RGB,6.52,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:17:02,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.20744221,-48.36309181,379.885,"+167.532","+180.00","+179.50","-90.00","-4.20","+0.00","-15.60","15.0","0.0","0.0","50","0.00272","0.00301","0.00708","1.20000","0",2025-08-19T18:17:22.097010,"1416",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"167.733","-48.3630917","-10.2074667","-0.175","212.300","4199",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.5,15,3,34.7039,34.704,11.568,15,180.0181,105.6,"[102.223, 76.5898]",66.0508,Alta,1,0,0,65,0.354,1.936,41.35,54,179.9819,1.2106,12.2928,Daylight,Inconsistent,0.031,0.0181,0,99.9987,0.3395,75,3,,,,,,,,
DJI_20250819151704_0300_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151704_0300_V.JPG,MPO_RGB,6.64,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.50184",2025:08:19 15:17:04,"2.97","2.97",1,"12.29",5280,3956,"0.001379310344827586","2.8",2,140,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.207122599,-48.363092084,379.884,"+167.528","+180.00","+179.50","-90.00","-2.70","-0.20","-14.60","15.0","-0.1","0.0","50","0.00273","0.00301","0.00708","1.60000","0",2025-08-19T18:17:24.452701,"1417",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"168.409","-48.3630920","-10.2071275","-0.875","211.600","4220",5819/100,140,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15.0003,2,37.7173,37.7173,18.8587,15.0003,179.9501,104.6,"[102.6349, 76.8985]",63.251,Alta,1,0,0,65,0.3543,1.9438,41.35,54,179.8499,1.0644,12.4727,Daylight,Inconsistent,0.001,0.068,0,99.9997,0.3675,75,3,,,,,,,,
DJI_20250819151706_0301_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151706_0301_V.JPG,MPO_RGB,6.78,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.50184",2025:08:19 15:17:06,"2.97","2.97",1,"12.29",5280,3956,"0.001379310344827586","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.206802081,-48.363091782,379.876,"+167.533","+180.00","+179.60","-90.00","-1.80","+0.00","-16.70","15.0","0.0","0.0","50","0.00270","0.00302","0.00713","1.00000","0",2025-08-19T18:17:26.817659,"1418",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"168.559","-48.3630917","-10.2068158","-1.075","211.400","4237",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.4,15,2,34.6595,34.6595,17.3297,15,180.0543,106.7,"[102.7264, 76.9669]",66.2604,Alta,1,0,0.05,65,0.3545,1.9456,41.35,54,179.9457,1.0634,12.4727,Daylight,Inconsistent,0.008,0.1042,0,99.999,0.3374,75,3,,,,,,,,
DJI_20250819151709_0302_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151709_0302_V.JPG,MPO_RGB,6.91,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.64386",2025:08:19 15:17:09,"2.97","2.97",2,"12.29",5280,3956,"0.00125","2.8",2,140,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.206483975,-48.363091826,379.823,"+167.495","+180.00","+179.70","-90.00","-1.10","-0.30","-16.30","15.0","-0.1","0.1","50","0.00271","0.00302","0.00710","1.40000","0",2025-08-19T18:17:29.161962,"1419",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"167.918","-48.3630917","-10.2065039","-0.375","212.100","4158",5819/100,140,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0,15.0007,3,34.6817,34.6817,11.5606,15.0007,180,106.3,"[102.3357, 76.6743]",66.1099,Alta,1,0,0.0333,65,0.3548,1.9382,41.35,54,179.7,0.9674,12.6147,Fluorescent,Consistent,0.053,0.0543,0,99.9993,0.3389,75,3,,,,,,,,
DJI_20250819151711_0303_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151711_0303_V.JPG,MPO_RGB,7.2,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.64386",2025:08:19 15:17:11,"2.97","2.97",2,"12.29",5280,3956,"0.00125","2.8",2,140,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.2061569,-48.36309176,379.891,"+167.538","+180.00","+179.60","-90.00","-3.40","-0.10","-14.10","15.0","-0.1","0.0","50","0.00271","0.00301","0.00704","1.60000","0",2025-08-19T18:17:31.572072,"1420",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"168.561","-48.3630916","-10.2061788","-0.975","211.500","3898",5819/100,140,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15.0003,2,36.1495,36.1495,18.0748,15.0003,180.0173,104.1,"[102.7276, 76.9679]",64.8103,Alta,1,0,0.05,65,0.355,1.9456,41.35,54,179.8827,0.9637,12.6147,Fluorescent,Consistent,0.068,0.0173,0,99.9977,0.3519,75,3,,,,,,,,
DJI_20250819151713_0304_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151713_0304_V.JPG,MPO_RGB,7.42,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.64386",2025:08:19 15:17:13,"2.97","2.97",2,"12.29",5280,3956,"0.00125","2.8",2,140,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.205838679,-48.363092205,379.87,"+167.500","+180.00","+179.70","-90.00","-0.20","-0.20","-11.00","15.0","0.0","0.1","50","0.00273","0.00301","0.00710","1.00000","0",2025-08-19T18:17:33.916040,"1421",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"167.903","-48.3630921","-10.2058531","-0.375","212.100","3776",5819/100,140,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,15.0003,2,36.2162,36.2162,18.1081,15.0003,179.9134,101,"[102.3266, 76.6674]",64.6072,Alta,1,0,0.05,65,0.3553,1.938,41.35,54,179.8866,0.9675,12.6147,Fluorescent,Consistent,0.021,0.1039,0,99.9973,0.3539,75,3,,,,,,,,
DJI_20250819151716_0305_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151716_0305_V.JPG,MPO_RGB,7.64,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.64386",2025:08:19 15:17:16,"2.97","2.97",2,"12.29",5280,3956,"0.00125","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.205521126,-48.363092239,379.887,"+167.533","+180.00","+179.70","-90.00","-2.10","+0.10","-15.40","14.9","0.0","0.1","50","0.00271","0.00302","0.00708","1.40000","0",2025-08-19T18:17:36.262705,"1422",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"169.422","-48.3630921","-10.2055274","-1.875","210.600","3757",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.4,14.9003,3,36.2162,36.2162,12.0721,14.9003,180,105.4,"[103.2523, 77.361]",64.9246,Alta,1,0,0,65,0.3555,1.9555,41.35,53.6,179.9,0.9524,12.6147,Fluorescent,Consistent,0.017,0.0866,0.0033,99.999,0.3508,75,3,,,,,,,,
DJI_20250819151718_0306_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151718_0306_V.JPG,MPO_RGB,7.73,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.64386",2025:08:19 15:17:18,"2.97","2.97",2,"12.29",5280,3956,"0.00125","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.2052056,-48.363092059,379.87,"+167.511","+180.00","+179.80","-90.00","-1.60","+0.10","-13.10","15.0","0.1","0.0","50","0.00268","0.00302","0.00710","1.60000","0",2025-08-19T18:17:38.588051,"1423",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.060","-48.3630920","-10.2052155","-2.575","209.900","3744",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15.0003,2,34.6817,34.6817,17.3409,15.0003,180.0181,103.1,"[103.6411, 77.6523]",66.5367,Alta,1,0,0.05,65,0.3558,1.9629,41.35,54,179.9181,0.9552,12.6147,Fluorescent,Consistent,0.017,0.0181,0.0033,99.9997,0.3346,75,3,,,,,,,,
DJI_20250819151720_0307_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151720_0307_V.JPG,MPO_RGB,7.74,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.96578",2025:08:19 15:17:20,"2.97","2.97",2,"12.29",5280,3956,"0.001","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.204886942,-48.363091841,379.878,"+167.523","+180.00","+179.80","-90.00","-2.30","+0.00","-15.50","15.1","0.0","0.0","50","0.00275","0.00302","0.00716","1.00000","0",2025-08-19T18:17:40.940436,"1424",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.154","-48.3630918","-10.2049038","-2.675","209.800","3718",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.2,15.1,2,34.6595,34.6595,17.3297,15.1,180.0362,105.5,"[103.6984, 77.6952]",66.5766,Alta,1,0,0,65,0.356,1.964,41.35,54.4,179.9638,0.7688,12.9366,Fluorescent,Consistent,0.008,0.0181,0.0033,99.9957,0.3342,75,3,,,,,,,,
DJI_20250819151723_0308_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151723_0308_V.JPG,MPO_RGB,7.67,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.96578",2025:08:19 15:17:23,"2.97","2.97",2,"12.29",5280,3956,"0.001","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.204566654,-48.363091869,379.923,"+167.557","+180.00","+179.80","-90.00","-3.50","-0.10","-13.00","15.0","0.0","0.0","50","0.00271","0.00300","0.00707","1.40000","0",2025-08-19T18:17:43.297818,"1425",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.022","-48.3630917","-10.2045912","-2.475","210.000","3692",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,15,3,34.7595,34.7596,11.5865,15,180.018,103,"[103.618, 77.635]",66.4542,Alta,1,0,0,65,0.3563,1.9625,41.35,54,179.882,0.7643,12.9366,Fluorescent,Consistent,0.045,0.0182,0.0033,99.995,0.3355,75,3,,,,,,,,
DJI_20250819151725_0309_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151725_0309_V.JPG,MPO_RGB,7.53,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.96578",2025:08:19 15:17:25,"2.97","2.97",2,"12.29",5280,3956,"0.001","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.204245202,-48.363091926,379.875,"+167.521","+180.00","+179.80","-90.00","-3.90","+0.10","-14.20","15.0","0.1","0.0","50","0.00271","0.00300","0.00703","0.80000","0",2025-08-19T18:17:45.671528,"1426",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.341","-48.3630919","-10.2042528","-2.775","209.700","3672",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15.0003,2,37.6284,37.6284,18.8142,15.0003,179.9667,104.2,"[103.8124, 77.7806]",63.7535,Alta,1,0,0,65,0.3565,1.9661,41.35,54,179.8667,0.7629,12.9366,Fluorescent,Consistent,0.048,0.0513,0,99.9987,0.3625,75,3,,,,,,,,
DJI_20250819151728_0310_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151728_0310_V.JPG,MPO_RGB,7.57,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.96578",2025:08:19 15:17:28,"2.97","2.97",2,"12.29",5280,3956,"0.001","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.203926063,-48.363091627,379.896,"+167.528","+180.00","+179.80","-90.00","-4.40","+0.00","-13.80","14.9","0.0","0.0","50","0.00270","0.00302","0.00702","1.20000","0",2025-08-19T18:17:48.023797,"1427",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"169.229","-48.3630916","-10.2039406","-1.675","210.800","3670",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.2,14.9,3,34.7151,34.7151,11.5717,14.9,180.0542,103.8,"[103.1347, 77.2729]",66.34,Alta,1,0,0,65,0.3568,1.9533,41.35,53.6,179.9458,0.7628,12.9366,Fluorescent,Consistent,0.021,0.0875,0.0034,100,0.3366,75,3,,,,,,,,
DJI_20250819151730_0311_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151730_0311_V.JPG,MPO_RGB,7.56,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.28771",2025:08:19 15:17:30,"2.97","2.97",2,"12.29",5280,3956,"0.0008","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.203587897,-48.363091524,379.854,"+167.511","+180.00","+179.60","-90.00","-5.10","+0.20","-17.20","15.0","0.0","0.0","50","0.00273","0.00301","0.00710","1.60000","0",2025-08-19T18:17:50.520810,"1428",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.941","-48.3630915","-10.2036020","-3.475","209.000","3663",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.6,15,2,37.6506,37.6506,18.8253,15,180.0167,107.2,"[104.178, 78.0546]",63.8594,Alta,1,0,0.1,65,0.357,1.9731,41.35,54,179.8167,0.6082,13.2586,Fluorescent,Consistent,0.042,0.0375,0.0033,99.9967,0.3614,75,3,,,,,,,,
DJI_20250819151732_0312_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151732_0312_V.JPG,MPO_RGB,7.73,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.28771",2025:08:19 15:17:32,"2.97","2.97",2,"12.29",5280,3956,"0.0008","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.203284001,-48.363091797,379.895,"+167.537","+180.00","+179.60","-90.00","-4.50","+0.00","-14.70","15.0","0.0","0.0","50","0.00272","0.00301","0.00714","2.80000","0",2025-08-19T18:17:52.759372,"1429",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"166.776","-48.3630917","-10.2033034","0.725","213.200","3691",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.4,15,2,33.2028,33.2028,16.6014,15,179.9622,104.7,"[101.6397, 76.1528]",67.3328,Alta,1,0,0,50,0.3573,1.925,41.35,54,179.9622,0.6234,13.2586,Fluorescent,Consistent,0.041,0.0545,0,99.999,0.3267,60,3,,,,,,,,
DJI_20250819151735_0313_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151735_0313_V.JPG,MPO_RGB,7.96,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.28771",2025:08:19 15:17:35,"2.97","2.97",2,"12.29",5280,3956,"0.0008","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.202966953,-48.363091817,379.883,"+167.534","+180.00","+179.60","-90.00","-3.20","+0.00","-15.50","15.0","0.0","0.0","50","0.00272","0.00301","0.00713","5.20000","0",2025-08-19T18:17:55.099555,"1430",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"171.035","-48.3630918","-10.2029917","-3.475","209.000","3682",5819/100,120,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.4,15,3,34.6595,34.6595,11.5532,15,179.9819,105.5,"[104.2353, 78.0975]",66.7488,Alta,1,0,0,50,0.3575,1.9742,41.35,54,179.9819,0.6079,13.2586,Fluorescent,Consistent,0.012,0.0197,0,99.9997,0.3325,60,3,,,,,,,,
DJI_20250819151737_0314_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151737_0314_V.JPG,MPO_RGB,8.14,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.28771",2025:08:19 15:17:37,"2.97","2.97",2,"12.29",5280,3956,"0.0008","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.202649476,-48.363091718,380.029,"+167.581","+180.00","+179.60","-90.00","-3.90","-0.30","+7.80","13.5","0.0","0.0","50","0.00270","0.00310","0.00724","2.60000","0",2025-08-19T18:17:57.490985,"1431",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.035","-48.3630916","-10.2026587","-2.475","210.000","3679",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,13.5,2,37.0279,37.0282,18.5141,13.5,180.0339,82.2,"[103.6259, 77.6409]",64.2677,Alta,1,0,0,50,0.3578,1.9626,41.35,48.6,179.6661,0.5503,13.2586,Fluorescent,Consistent,0.146,0.052,0.0526,99.994,0.3573,60,3,,,,,,,,
DJI_20250819151741_0315_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151741_0315_V.JPG,MPO_RGB,7.96,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.55075",2025:08:19 15:17:41,"2.97","2.97",2,"12.29",5280,3956,"0.0006666666666666666","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.20241886,-48.363175989,379.846,"+167.523","+180.00","+120.10","-90.00","-13.40","-64.10","-24.70","0.5","-8.1","0.0","50","0.00275","0.00309","0.00721","0.80000","0",2025-08-19T18:18:01.578095,"1432",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"170.447","-48.3631708","-10.2024200","-2.875","209.600","3669",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,4.2,8.1154,4,27.9216,27.9222,6.9805,8.1154,161.9155,114.7,"[103.877, 77.829]",73.1205,Alta,1,0,14.875,75,0.358,1.9674,41.35,29.2,133.9845,0.275,13.5216,Fluorescent,Consistent,0.183,18.1184,0.2491,99.9997,0.2688,95,3,,,,,,,,
DJI_20250819151744_0316_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151744_0316_V.JPG,MPO_RGB,7.47,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.64386",2025:08:19 15:17:44,"2.97","2.97",1,"12.29",5280,3956,"0.000625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.202392249,-48.363510389,379.946,"+167.551","+180.00","+94.80","-90.00","-0.50","-85.30","-2.40","0.9","-12.0","0.1","50","0.00274","0.00305","0.00728","0.80000","0",2025-08-19T18:18:04.678960,"1433",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"172.010","-48.3634920","-10.2023936","-4.475","208.000","4230",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,12.0341,3,35.2734,35.2736,11.7579,12.0341,94.7739,92.4,"[104.8295, 78.5427]",66.3516,Alta,1,0,8.4333,65,0.3583,1.9854,41.35,43.3,179.9261,0.3788,13.6147,Daylight,Inconsistent,0.1,67.1416,0.1945,99.9993,0.3365,85,3,,,,,,,,
DJI_20250819151749_0317_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151749_0317_V.JPG,MPO_RGB,7.92,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.64386",2025:08:19 15:17:49,"2.97","2.97",1,"12.29",5280,3956,"0.000625","2.8",2,140,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.20245594,-48.36374345,379.892,"+167.576","+180.00","+19.10","-90.00","-3.90","-165.60","-25.70","-8.1","0.3","0.1","50","0.00268","0.00303","0.00716","1.40000","0",2025-08-19T18:18:09.353696,"1434",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"169.437","-48.3637431","-10.2024526","-1.875","210.600","4271",5819/100,140,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,4.7,8.1062,5,28.2518,28.2519,5.6504,8.1062,76.5725,115.7,"[103.2614, 77.3679]",72.6405,Alta,1,1,15.14,75,0.3585,1.9557,41.35,29.2,117.8275,0.2591,13.6147,Daylight,Inconsistent,0.054,18.2014,0.195,99.9933,0.2736,95,3,,,,,,,,
DJI_20250819151752_0318_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151752_0318_V.JPG,MPO_RGB,7.85,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.55075",2025:08:19 15:17:52,"2.97","2.97",2,"12.29",5280,3956,"0.0006666666666666666","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.202788982,-48.363742324,379.863,"+167.515","+180.00","+0.50","-90.00","+1.90","-179.60","-17.30","-14.9","-0.1","-0.1","50","0.00276","0.00310","0.00696","1.40000","0",2025-08-19T18:18:12.286347,"1435",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"171.838","-48.3637424","-10.2027801","-4.275","208.200","3625",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,14.9007,3,36.4164,36.4164,12.1388,14.9007,359.8795,107.3,"[104.7247, 78.4642]",65.2265,Alta,1,0,6.2,65,0.3588,1.9834,41.35,53.6,-179.4795,0.5008,13.5216,Fluorescent,Consistent,0.029,76.693,0.2953,99.9983,0.3477,85,3,,,,,,,,
DJI_20250819151754_0319_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819151754_0319_V.JPG,MPO_RGB,7.62,WGS-84,M4E,10.04.00.16,"72.0","72.0","10.55075",2025:08:19 15:17:54,"2.97","2.97",2,"12.29",5280,3956,"0.0006666666666666666","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.203111042,-48.363742594,379.875,"+167.518","+180.00","-0.50","-90.00","+3.20","+180.00","-15.50","-15.0","0.0","0.0","50","0.00273","0.00310","0.00720","1.80000","0",2025-08-19T18:18:14.663109,"1436",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"41.0",Normal,"173.040","-48.3637426","-10.2030903","-5.475","207.000","3613",5819/100,130,"23","41.700000",single,"202508191517","20250819","1517",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.5,15,2,34.4927,34.4927,17.2463,15,0.0364,105.5,"[105.4572, 79.013]",67.2922,Alta,1,0,0.5,65,0.359,1.9973,41.35,54,179.9636,0.5007,13.5216,Fluorescent,Consistent,0.012,0.1569,0.0033,99.993,0.3271,75,3,,,,,,,,
