PhotoNum,Altitude,FlightNum,FlightNam,UTCTime,XSpeed,Latitude,YSpeed,Longitude,ZSpeed,File,DateTime,class_manu,tiro_id,tiro_val,score,azi_inst,azi_med,del_azi,del_tmp,del_dst,vel_inst
125,496.939999999999998,"004",imp07,2026-03-19T12:37:13.905559,2.200000000000000,-18.369587129999999,9.800000000000001,-53.976315149999998,0.000000000000000,DJI_20260319093654_0125_D.JPG,2026-03-19T09:36:54-03:00,"2",14,1,0,77.60197954,77.61420574,0.01222620,3.09075403,30.90196103,9.99819484
126,496.865999999999985,"004",imp07,2026-03-19T12:37:17.143797,2.200000000000000,-18.369521460000001,9.699999999999999,-53.976015109999999,0.000000000000000,DJI_20260319093657_0126_D.JPG,2026-03-19T09:36:57-03:00,"2",14,1,0,77.65430669,77.61751984,0.03678685,3.23823786,32.53131945,10.04599442
127,496.636000000000024,"004",imp07,2026-03-19T12:37:20.380578,2.100000000000000,-18.369456780000000,9.699999999999999,-53.975717349999996,0.000000000000000,DJI_20260319093701_0127_D.JPG,2026-03-19T09:37:01-03:00,"2",14,1,0,77.74449345,77.61012485,0.13436860,3.23678112,32.27202712,9.97040761
128,496.459999999999980,"004",imp07,2026-03-19T12:37:23.580786,2.200000000000000,-18.369392590000000,9.699999999999999,-53.975422729999998,0.000000000000000,DJI_20260319093704_0128_D.JPG,2026-03-19T09:37:04-03:00,"2",14,1,0,77.70882756,77.64096012,0.06786744,3.20020795,31.93643970,9.97948890
129,496.322999999999979,"004",imp07,2026-03-19T12:37:26.693828,2.200000000000000,-18.369330020000000,9.699999999999999,-53.975134160000003,0.000000000000000,DJI_20260319093707_0129_D.JPG,2026-03-19T09:37:07-03:00,"2",14,1,0,77.76605900,77.64750412,0.11855487,3.11304212,31.27322205,10.04587181
130,496.113000000000000,"004",imp07,2026-03-19T12:37:29.992511,2.200000000000000,-18.369263920000002,9.699999999999999,-53.974829139999997,0.000000000000000,DJI_20260319093710_0130_D.JPG,2026-03-19T09:37:10-03:00,"2",14,1,0,77.77266450,77.66165211,0.11101238,3.29868293,33.05506878,10.02068689
131,495.887000000000000,"004",imp07,2026-03-19T12:37:33.116710,2.300000000000000,-18.369200370000001,9.600000000000000,-53.974541680000002,0.000000000000000,DJI_20260319093713_0131_D.JPG,2026-03-19T09:37:13-03:00,"2",14,1,0,77.53388697,77.66938645,0.13549948,3.12419891,31.18314883,9.98116627
132,495.694999999999993,"004",imp07,2026-03-19T12:37:36.372294,2.200000000000000,-18.369134100000000,9.699999999999999,-53.974241720000002,0.000000000000000,DJI_20260319093717_0132_D.JPG,2026-03-19T09:37:17-03:00,"2",14,1,0,77.54179591,77.65570373,0.11390781,3.25558400,32.53805416,9.99453682
133,495.567999999999984,"004",imp07,2026-03-19T12:37:39.579876,2.200000000000000,-18.369068960000000,9.699999999999999,-53.973945809999996,0.000000000000000,DJI_20260319093720_0133_D.JPG,2026-03-19T09:37:20-03:00,"2",14,1,0,77.58523114,77.63757234,0.05234119,3.20758200,32.09288387,10.00531987
134,495.394999999999982,"004",imp07,2026-03-19T12:37:42.779678,2.200000000000000,-18.369003840000001,9.600000000000000,-53.973651040000000,0.000000000000000,DJI_20260319093723_0134_D.JPG,2026-03-19T09:37:23-03:00,"2",14,1,0,77.54242161,77.64356215,0.10114054,3.19980216,31.97500937,9.99280823
135,495.315999999999974,"004",imp07,2026-03-19T12:37:46.682082,0.000000000000000,-18.368953900000001,0.900000000000000,-53.973417710000000,0.000000000000000,DJI_20260319093727_0135_D.JPG,2026-03-19T09:37:27-03:00,"2",14,1,0,77.91916253,77.64516663,0.27399590,3.90240383,25.27085172,6.47571415
136,495.259999999999991,"004",imp07,2026-03-19T12:37:47.988188,0.000000000000000,-18.368955830000001,0.000000000000000,-53.973422480000004,0.000000000000000,DJI_20260319093728_0136_D.JPG,2026-03-19T09:37:28-03:00,"2",15,0,3,247.97114547,77.67688490,170.29426057,1.30610609,0.54750043,0.41918526
137,495.165000000000020,"004",imp07,2026-03-19T12:37:54.953869,-0.100000000000000,-18.368894600000001,-0.100000000000000,-53.973149780000000,0.000000000000000,DJI_20260319093735_0137_D.JPG,2026-03-19T09:37:35-03:00,"2",15,0,0,77.34511670,78.88479354,1.53967684,6.96568108,29.60578000,4.25023478
138,495.139000000000010,"004",imp07,2026-03-19T12:37:56.349410,0.000000000000000,-18.368896159999998,-1.300000000000000,-53.973162490000000,0.000000000000000,DJI_20260319093736_0138_D.JPG,2026-03-19T09:37:36-03:00,"2",16,0,3,263.00262806,78.83498426,175.83235621,1.39554095,1.35427825,0.97043247
139,494.932999999999993,"004",imp07,2026-03-19T12:38:02.479448,7.300000000000000,-18.368642489999999,-4.700000000000000,-53.973348469999998,0.000000000000000,DJI_20260319093743_0139_D.JPG,2026-03-19T09:37:43-03:00,,17,0,3,323.75272341,78.33026038,114.57753696,6.13003802,34.27320193,5.59102599
140,494.863999999999976,"004",imp07,2026-03-19T12:38:05.769445,6.900000000000000,-18.368401970000001,-4.400000000000001,-53.973511610000003,0.000000000000000,DJI_20260319093746_0140_D.JPG,2026-03-19T09:37:46-03:00,,18,0,3,325.85172473,67.27271536,101.42099063,3.28999686,31.71717463,9.64048781
141,494.704999999999984,"004",imp07,2026-03-19T12:38:08.304444,-0.400000000000000,-18.368336939999999,0.100000000000000,-53.973555580000003,0.000000000000000,DJI_20260319093749_0141_D.JPG,2026-03-19T09:37:49-03:00,,19,0,3,325.93542913,48.94368557,83.00825644,2.53499913,8.56750278,3.37968667
142,494.699000000000012,"004",imp07,2026-03-19T12:38:09.380345,-1.100000000000000,-18.368348430000001,0.800000000000000,-53.973548770000001,0.000000000000000,DJI_20260319093750_0142_D.JPG,2026-03-19T09:37:50-03:00,,20,0,3,149.34523158,22.36222132,126.98301025,1.07590103,1.46128671,1.35819808
143,495.055999999999983,"004",imp07,2026-03-19T12:38:16.439978,-0.500000000000000,-18.368429079999999,-2.200000000000000,-53.973835029999996,0.000000000000000,DJI_20260319093757_0143_D.JPG,2026-03-19T09:37:57-03:00,"3",21,0,3,254.26551403,21.76269572,127.49718169,7.05963278,31.54231026,4.46798173
144,495.016000000000020,"004",imp07,2026-03-19T12:38:17.239333,0.000000000000000,-18.368430459999999,0.100000000000000,-53.973839030000001,0.000000000000000,DJI_20260319093757_0144_D.JPG,2026-03-19T09:37:57-03:00,"3",22,0,3,250.96556566,321.99960127,71.03403561,0.79935503,0.44948069,0.56230419
145,494.971000000000004,"004",imp07,2026-03-19T12:38:18.632383,0.100000000000000,-18.368427300000000,0.500000000000000,-53.973827700000001,0.000000000000000,DJI_20260319093759_0145_D.JPG,2026-03-19T09:37:59-03:00,"3",23,1,3,74.41591802,286.92715025,147.48876777,1.39305019,1.24742535,0.89546332
146,495.247000000000014,"004",imp07,2026-03-19T12:38:25.079407,-1.900000000000000,-18.368497090000002,-8.199999999999999,-53.974144379999998,0.000000000000000,DJI_20260319093805_0146_D.JPG,2026-03-19T09:38:05-03:00,"3",23,1,1,257.57180524,287.85397327,30.28216803,6.44702387,34.34754753,5.32765943
147,495.504999999999995,"004",imp07,2026-03-19T12:38:28.484053,-2.300000000000000,-18.368563150000000,-10.000000000000000,-53.974442990000000,-0.100000000000000,DJI_20260319093809_0147_D.JPG,2026-03-19T09:38:09-03:00,"3",23,1,1,257.52565111,290.19938669,32.67373558,3.40464592,32.39392962,9.51462513
148,495.771999999999991,"004",imp07,2026-03-19T12:38:31.691260,-2.200000000000000,-18.368628789999999,-9.699999999999999,-53.974743230000001,0.000000000000000,DJI_20260319093812_0148_D.JPG,2026-03-19T09:38:12-03:00,"3",23,1,1,257.66774235,278.05219773,20.38445538,3.20720720,32.55135116,10.14943816
149,496.007999999999981,"004",imp07,2026-03-19T12:38:34.889077,-2.200000000000000,-18.368692800000002,-9.699999999999999,-53.975037810000003,0.000000000000000,DJI_20260319093815_0149_D.JPG,2026-03-19T09:38:15-03:00,"3",23,1,0,257.74063657,277.05920978,19.31857321,3.19781685,31.92802486,9.98431942
150,496.276000000000010,"004",imp07,2026-03-19T12:38:38.039576,-2.200000000000000,-18.368757009999999,-9.699999999999999,-53.975327849999999,0.000000000000000,DJI_20260319093818_0150_D.JPG,2026-03-19T09:38:18-03:00,"3",23,1,0,257.51700748,265.91620535,8.39919787,3.15049911,31.46534905,9.98741723
151,496.550000000000011,"004",imp07,2026-03-19T12:38:41.259515,-2.200000000000000,-18.368822170000001,-9.699999999999999,-53.975625059999999,0.000000000000000,DJI_20260319093822_0151_D.JPG,2026-03-19T09:38:22-03:00,"3",23,1,0,257.63418155,256.29246898,1.34171257,3.21993899,32.22732414,10.00867538
152,496.802000000000021,"004",imp07,2026-03-19T12:38:44.457393,-2.200000000000000,-18.368886719999999,-9.699999999999999,-53.975918819999997,0.000000000000000,DJI_20260319093825_0152_D.JPG,2026-03-19T09:38:25-03:00,"3",23,1,0,257.60694444,248.52605007,9.08089437,3.19787788,31.85684920,9.96187170
153,497.050999999999988,"004",imp07,2026-03-19T12:38:47.673073,-2.200000000000000,-18.368950989999998,-9.699999999999999,-53.976216440000002,0.000000000000000,DJI_20260319093828_0153_D.JPG,2026-03-19T09:38:28-03:00,"3",23,1,0,257.81429502,256.76111510,1.05317992,3.21568012,32.24765991,10.02825489
154,497.281999999999982,"004",imp07,2026-03-19T12:38:50.887512,-2.200000000000000,-18.369015900000001,-9.699999999999999,-53.976512780000000,0.000000000000000,DJI_20260319093831_0154_D.JPG,2026-03-19T09:38:31-03:00,"3",23,1,0,257.64511454,257.20488712,0.44022742,3.21443892,32.13148621,9.99598594
155,497.535000000000025,"004",imp07,2026-03-19T12:38:54.094906,-2.200000000000000,-18.369080380000000,-9.699999999999999,-53.976808720000001,0.000000000000000,DJI_20260319093834_0155_D.JPG,2026-03-19T09:38:34-03:00,"3",23,1,0,257.70838277,258.03813526,0.32975249,3.20739412,32.07965138,10.00178031
156,497.781999999999982,"004",imp07,2026-03-19T12:38:57.324674,-2.200000000000000,-18.369145979999999,-9.600000000000000,-53.977105670000000,0.000000000000000,DJI_20260319093838_0156_D.JPG,2026-03-19T09:38:38-03:00,"3",23,1,0,257.54271619,257.64317610,0.10045991,3.22976780,32.21143018,9.97329597
157,498.041999999999973,"004",imp07,2026-03-19T12:39:00.539148,-2.200000000000000,-18.369211740000001,-9.699999999999999,-53.977401530000002,0.000000000000000,DJI_20260319093841_0157_D.JPG,2026-03-19T09:38:41-03:00,"3",23,1,0,257.46873171,257.64026719,0.17153548,3.21447420,32.10321061,9.98707988
158,498.329000000000008,"004",imp07,2026-03-19T12:39:03.654244,-2.200000000000000,-18.369273270000001,-9.699999999999999,-53.977689560000002,0.000000000000000,DJI_20260319093844_0158_D.JPG,2026-03-19T09:38:44-03:00,"3",23,1,0,257.94151974,257.63457526,0.30694448,3.11509585,31.19225806,10.01325787
159,498.591999999999985,"004",imp07,2026-03-19T12:39:06.857511,-2.200000000000000,-18.369338310000000,-9.600000000000000,-53.977986160000000,0.000000000000000,DJI_20260319093847_0159_D.JPG,2026-03-19T09:38:47-03:00,"3",23,1,0,257.63164985,257.66195293,0.03030308,3.20326710,32.16142963,10.04019604
160,498.826000000000022,"004",imp07,2026-03-19T12:39:10.054580,-2.200000000000000,-18.369404010000000,-9.699999999999999,-53.978279659999998,0.000000000000000,DJI_20260319093850_0160_D.JPG,2026-03-19T09:38:50-03:00,"3",23,1,0,257.38234247,257.65105423,0.26871176,3.19706893,31.85879533,9.96500108
161,499.077999999999975,"004",imp07,2026-03-19T12:39:13.269214,-2.200000000000000,-18.369467799999999,-9.699999999999999,-53.978576859999997,0.000000000000000,DJI_20260319093853_0161_D.JPG,2026-03-19T09:38:53-03:00,"3",23,1,0,257.88602220,257.63758777,0.24843443,3.21463394,32.19258297,10.01438532
162,499.321000000000026,"004",imp07,2026-03-19T12:39:16.472736,-2.200000000000000,-18.369533040000000,-9.699999999999999,-53.978872840000001,-0.100000000000000,DJI_20260319093856_0162_D.JPG,2026-03-19T09:38:56-03:00,"3",23,1,0,257.56961389,257.66277187,0.09315798,3.20352197,32.10251051,10.02100527
163,499.596000000000004,"004",imp07,2026-03-19T12:39:19.684939,-2.200000000000000,-18.369598249999999,-9.699999999999999,-53.979168940000001,0.000000000000000,DJI_20260319093859_0163_D.JPG,2026-03-19T09:38:59-03:00,"3",23,1,0,257.58003143,257.65903880,0.07900737,3.21220303,32.11410960,9.99753420
164,499.863999999999976,"004",imp07,2026-03-19T12:39:22.803522,-2.200000000000000,-18.369660990000000,-9.699999999999999,-53.979456769999999,0.000000000000000,DJI_20260319093902_0164_D.JPG,2026-03-19T09:39:02-03:00,"3",23,1,0,257.70324742,257.63561237,0.06763505,3.11858320,31.20110042,10.00489594
165,500.112000000000023,"004",imp07,2026-03-19T12:39:26.077162,-2.100000000000000,-18.369728309999999,-9.699999999999999,-53.979757919999997,0.000000000000000,DJI_20260319093906_0165_D.JPG,2026-03-19T09:39:06-03:00,"3",23,1,0,257.39909405,257.64142568,0.24233163,3.27363992,32.68679446,9.98484723
166,500.348000000000013,"004",imp07,2026-03-19T12:39:29.279021,-2.200000000000000,-18.369791500000002,-9.699999999999999,-53.980053349999999,0.000000000000000,DJI_20260319093909_0166_D.JPG,2026-03-19T09:39:09-03:00,"3",23,1,0,257.92683353,257.61049673,0.31633680,3.20185900,31.99546639,9.99277808
167,500.603999999999985,"004",imp07,2026-03-19T12:39:32.494781,-2.300000000000000,-18.369855959999999,-9.699999999999999,-53.980350379999997,-0.100000000000000,DJI_20260319093912_0167_D.JPG,2026-03-19T09:39:12-03:00,"3",23,1,0,257.75580921,257.64890854,0.10690068,3.21575999,32.19134121,10.01049247
168,500.870999999999981,"004",imp07,2026-03-19T12:39:35.691005,-2.200000000000000,-18.369921730000002,-9.699999999999999,-53.980645500000001,0.000000000000000,DJI_20260319093915_0168_D.JPG,2026-03-19T09:39:15-03:00,"3",23,1,0,257.43645662,257.67761641,0.24115979,3.19622397,32.02717456,10.02031610
169,501.096999999999980,"004",imp07,2026-03-19T12:39:38.839855,-2.200000000000000,-18.369986449999999,-9.600000000000000,-53.980935160000001,-0.100000000000000,DJI_20260319093918_0169_D.JPG,2026-03-19T09:39:18-03:00,"3",23,1,0,257.40502656,257.62711000,0.22208344,3.14884996,31.43883201,9.98422674
170,501.379999999999995,"004",imp07,2026-03-19T12:39:42.126779,-2.200000000000000,-18.370052330000000,-9.699999999999999,-53.981236570000000,-0.100000000000000,DJI_20260319093922_0170_D.JPG,2026-03-19T09:39:22-03:00,"3",23,1,0,257.67060727,257.60444760,0.06615967,3.28692412,32.67755552,9.94168234
171,501.665000000000020,"004",imp07,2026-03-19T12:39:45.297799,-2.200000000000000,-18.370115859999999,-9.699999999999999,-53.981529920000000,0.000000000000000,DJI_20260319093925_0171_D.JPG,2026-03-19T09:39:25-03:00,"3",23,1,0,257.78031870,257.63327416,0.14704454,3.17102003,31.78924713,10.02492789
172,501.896000000000015,"004",imp07,2026-03-19T12:39:48.445245,-2.200000000000000,-18.370179260000000,-9.699999999999999,-53.981820350000000,0.000000000000000,DJI_20260319093928_0172_D.JPG,2026-03-19T09:39:28-03:00,"3",23,1,0,257.68568435,257.62270383,0.06298052,3.14744592,31.48515331,10.00339772
173,502.168999999999983,"004",imp07,2026-03-19T12:39:51.704410,-2.200000000000000,-18.370244870000001,-9.699999999999999,-53.982121890000002,0.000000000000000,DJI_20260319093931_0173_D.JPG,2026-03-19T09:39:31-03:00,"3",23,1,0,257.72473495,257.63431093,0.09042403,3.25916505,32.68426042,10.02841523
174,502.434000000000026,"004",imp07,2026-03-19T12:39:54.920631,-2.200000000000000,-18.370309800000001,-9.699999999999999,-53.982418549999998,0.000000000000000,DJI_20260319093935_0174_D.JPG,2026-03-19T09:39:35-03:00,"3",23,1,0,257.65434662,257.64878134,0.00556528,3.21622086,32.16471626,10.00077970
175,502.684000000000026,"004",imp07,2026-03-19T12:39:58.131764,-2.200000000000000,-18.370375119999999,-9.699999999999999,-53.982714029999997,0.000000000000000,DJI_20260319093938_0175_D.JPG,2026-03-19T09:39:38-03:00,"3",23,1,0,257.53444443,257.64389124,0.10944681,3.21113300,32.05287446,9.98179597
176,502.947999999999979,"004",imp07,2026-03-19T12:40:01.354304,-2.100000000000000,-18.370439850000000,-9.699999999999999,-53.983010929999999,0.000000000000000,DJI_20260319093941_0176_D.JPG,2026-03-19T09:39:41-03:00,"3",23,1,0,257.70086010,257.65742625,0.04343385,3.22254014,32.18448108,9.98730184
177,503.161999999999978,"004",imp07,2026-03-19T12:40:04.483925,-2.200000000000000,-18.370503020000001,-9.699999999999999,-53.983299709999997,-0.100000000000000,DJI_20260319093944_0177_D.JPG,2026-03-19T09:39:44-03:00,"3",23,1,0,257.66103106,257.63482896,0.02620211,3.12962103,31.30943828,10.00422671
178,503.399000000000001,"004",imp07,2026-03-19T12:40:07.668195,-2.200000000000000,-18.370568120000001,-9.699999999999999,-53.983593259999999,0.000000000000000,DJI_20260319093948_0178_D.JPG,2026-03-19T09:39:48-03:00,"3",23,1,0,257.49599431,257.62535113,0.12935681,3.18426991,31.84864684,10.00186787
179,503.629000000000019,"004",imp07,2026-03-19T12:40:10.922471,-2.200000000000000,-18.370633659999999,-9.699999999999999,-53.983893420000001,0.000000000000000,DJI_20260319093951_0179_D.JPG,2026-03-19T09:39:51-03:00,"3",23,1,0,257.68277460,257.63130489,0.05146972,3.25427604,32.54028378,9.99923897
180,503.903999999999996,"004",imp07,2026-03-19T12:40:14.110600,-2.200000000000000,-18.370698420000000,-9.699999999999999,-53.984186960000002,-0.100000000000000,DJI_20260319093954_0180_D.JPG,2026-03-19T09:39:54-03:00,"3",23,1,0,257.55885039,257.65907966,0.10022927,3.18812895,31.83910136,9.98676712
181,504.175999999999988,"004",imp07,2026-03-19T12:40:17.334214,-2.200000000000000,-18.370763920000002,-9.699999999999999,-53.984484569999999,0.000000000000000,DJI_20260319093958_0181_D.JPG,2026-03-19T09:39:58-03:00,"3",23,1,0,257.58784386,257.64790397,0.06006011,3.22361398,32.27661594,10.01255615
182,504.470000000000027,"004",imp07,2026-03-19T12:40:20.533802,-2.100000000000000,-18.370828400000001,-9.699999999999999,-53.984778870000000,0.000000000000000,DJI_20260319094001_0182_D.JPG,2026-03-19T09:40:01-03:00,"3",23,1,0,257.64198629,257.62865648,0.01332981,3.19958806,31.91039410,9.97328203
183,504.791999999999973,"004",imp07,2026-03-19T12:40:23.869880,-1.300000000000000,-18.370890060000001,-6.000000000000000,-53.985064710000003,0.000000000000000,DJI_20260319094004_0183_D.JPG,2026-03-19T09:40:04-03:00,"3",23,1,0,257.82696444,257.62428667,0.20267777,3.33607793,30.96933242,9.28315617
184,504.663999999999987,"004",imp07,2026-03-19T12:40:25.372437,-0.400000000000000,-18.370899690000002,-1.300000000000000,-53.985110390000003,0.000000000000000,DJI_20260319094006_0184_D.JPG,2026-03-19T09:40:06-03:00,"3",23,1,0,258.09553954,257.63450959,0.46102995,1.50255704,4.94379682,3.29025567
185,504.663000000000011,"004",imp07,2026-03-19T12:40:26.270998,0.000000000000000,-18.370901520000000,0.200000000000000,-53.985114150000001,0.000000000000000,DJI_20260319094006_0185_D.JPG,2026-03-19T09:40:06-03:00,"3",23,1,0,244.04771455,257.67862858,13.63091402,0.89856100,0.44600920,0.49635940
186,505.093000000000018,"004",imp07,2026-03-19T12:40:32.939336,-1.700000000000000,-18.370971149999999,-7.700000000000000,-53.985430250000000,0.000000000000000,DJI_20260319094013_0186_D.JPG,2026-03-19T09:40:13-03:00,"3",23,1,0,257.57736800,256.33924303,1.23812497,6.66833806,34.28337558,5.14121739
187,505.377000000000010,"004",imp07,2026-03-19T12:40:36.545152,-2.200000000000000,-18.371036629999999,-9.600000000000000,-53.985730099999998,0.000000000000000,DJI_20260319094017_0187_D.JPG,2026-03-19T09:40:17-03:00,"3",23,1,0,257.68137232,256.32686553,1.35450680,3.60581589,32.50679482,9.01510111
188,505.668000000000006,"004",imp07,2026-03-19T12:40:39.749815,-2.200000000000000,-18.371102690000001,-9.699999999999999,-53.986031009999998,0.000000000000000,DJI_20260319094020_0188_D.JPG,2026-03-19T09:40:20-03:00,"3",23,1,0,257.61804681,256.32890428,1.28914253,3.20466304,32.63032036,10.18213771
189,505.983999999999980,"004",imp07,2026-03-19T12:40:42.981715,-2.200000000000000,-18.371168030000000,-9.699999999999999,-53.986328229999998,0.000000000000000,DJI_20260319094023_0189_D.JPG,2026-03-19T09:40:23-03:00,"3",23,1,0,257.60148122,256.34113790,1.26034332,3.23189998,32.23240528,9.97320632
190,506.298999999999978,"004",imp07,2026-03-19T12:40:46.117703,-2.200000000000000,-18.371231389999998,-9.800000000000001,-53.986617680000002,-0.100000000000000,DJI_20260319094026_0190_D.JPG,2026-03-19T09:40:26-03:00,"3",23,1,0,257.65282537,256.33298992,1.31983545,3.13598800,31.38302856,10.00738159
191,506.576000000000022,"004",imp07,2026-03-19T12:40:49.322160,-2.200000000000000,-18.371295520000000,-9.699999999999999,-53.986914259999999,0.000000000000000,DJI_20260319094030_0191_D.JPG,2026-03-19T09:40:30-03:00,"3",23,1,0,257.79868330,256.34240910,1.45627419,3.20445704,32.13662809,10.02872800
192,506.879999999999995,"004",imp07,2026-03-19T12:40:52.529677,-2.200000000000000,-18.371361350000001,-9.699999999999999,-53.987209759999999,-0.100000000000000,DJI_20260319094033_0192_D.JPG,2026-03-19T09:40:33-03:00,"3",23,1,0,257.44101674,256.36354122,1.07747552,3.20751691,32.06754020,9.99762156
193,507.160000000000025,"004",imp07,2026-03-19T12:40:55.774383,-2.200000000000000,-18.371427300000001,-9.699999999999999,-53.987508720000001,0.000000000000000,DJI_20260319094036_0193_D.JPG,2026-03-19T09:40:36-03:00,"3",23,1,0,257.55990046,256.34339715,1.21650331,3.24470615,32.42671473,9.99372923
194,507.456000000000017,"004",imp07,2026-03-19T12:40:58.876482,-2.100000000000000,-18.371488870000000,-9.699999999999999,-53.987795419999998,-0.100000000000000,DJI_20260319094039_0194_D.JPG,2026-03-19T09:40:39-03:00,"3",23,1,0,257.87958714,256.31663023,1.56295691,3.10209894,31.05570111,10.01118974
195,507.774999999999977,"004",imp07,2026-03-19T12:41:02.087204,-2.200000000000000,-18.371553240000001,-9.699999999999999,-53.988092070000000,0.000000000000000,DJI_20260319094042_0195_D.JPG,2026-03-19T09:40:42-03:00,"3",23,1,0,257.75719896,256.29498948,1.46220948,3.21072197,32.14967432,10.01322277
196,508.098999999999990,"004",imp07,2026-03-19T12:41:05.346110,-2.200000000000000,-18.371619020000001,-9.699999999999999,-53.988392179999998,0.000000000000000,DJI_20260319094046_0196_D.JPG,2026-03-19T09:40:46-03:00,"3",23,1,0,257.63705841,257.65674801,0.01968960,3.25890613,32.54089069,9.98521879
197,508.346999999999980,"004",imp07,2026-03-19T12:41:08.462061,-2.100000000000000,-18.371682610000001,-9.699999999999999,-53.988679210000001,0.000000000000000,DJI_20260319094048_0197_D.JPG,2026-03-19T09:40:48-03:00,"3",23,1,0,257.50818526,257.66271707,0.15453180,3.11595082,31.13946739,9.99356831
198,508.656000000000006,"004",imp07,2026-03-19T12:41:11.686995,-2.100000000000000,-18.371747240000001,-9.600000000000000,-53.988975799999999,0.000000000000000,DJI_20260319094052_0198_D.JPG,2026-03-19T09:40:52-03:00,"3",23,1,0,257.70683789,257.64539834,0.06143955,3.22493410,32.14984810,9.96914886
199,508.898000000000025,"004",imp07,2026-03-19T12:41:14.895808,-2.200000000000000,-18.371810730000000,-9.699999999999999,-53.989271379999998,0.000000000000000,DJI_20260319094055_0199_D.JPG,2026-03-19T09:40:55-03:00,"3",23,1,0,257.87718135,257.65427747,0.22290389,3.20881295,32.01785287,9.97809886
200,509.202999999999975,"004",imp07,2026-03-19T12:41:18.159953,-2.200000000000000,-18.371876900000000,-9.699999999999999,-53.989572750000001,-0.100000000000000,DJI_20260319094058_0200_D.JPG,2026-03-19T09:40:58-03:00,"3",23,1,0,257.61641184,257.68184751,0.06543567,3.26414514,32.68028750,10.01189780
201,509.512000000000000,"004",imp07,2026-03-19T12:41:21.344057,-2.200000000000000,-18.371942080000000,-9.699999999999999,-53.989867320000002,-0.100000000000000,DJI_20260319094101_0201_D.JPG,2026-03-19T09:41:01-03:00,"3",23,1,0,257.52310164,257.67820614,0.15510451,3.18410397,31.95541442,10.03592055
202,509.798000000000002,"004",imp07,2026-03-19T12:41:24.443866,-2.200000000000000,-18.372005139999999,-9.699999999999999,-53.990153360000001,-0.100000000000000,DJI_20260319094104_0202_D.JPG,2026-03-19T09:41:04-03:00,"3",23,1,0,257.56751687,257.65064792,0.08313105,3.09980893,31.02425474,10.00844098
203,510.151000000000010,"004",imp07,2026-03-19T12:41:27.681177,-2.200000000000000,-18.372071240000000,-9.699999999999999,-53.990452710000000,0.000000000000000,DJI_20260319094108_0203_D.JPG,2026-03-19T09:41:08-03:00,"3",23,1,0,257.54822586,257.66329792,0.11507206,3.23731089,32.47049644,10.03008286
204,510.434000000000026,"004",imp07,2026-03-19T12:41:30.877849,-2.200000000000000,-18.372136059999999,-9.699999999999999,-53.990745910000001,0.000000000000000,DJI_20260319094111_0204_D.JPG,2026-03-19T09:41:11-03:00,"3",23,1,0,257.53369434,257.66213046,0.12843611,3.19667220,31.80534072,9.94951585
205,510.711000000000013,"004",imp07,2026-03-19T12:41:34.077622,-2.200000000000000,-18.372200450000001,-9.699999999999999,-53.991040820000002,-0.100000000000000,DJI_20260319094114_0205_D.JPG,2026-03-19T09:41:14-03:00,"3",23,1,0,257.68345357,257.62754117,0.05591240,3.19977283,31.97076793,9.99157427
206,511.040999999999997,"004",imp07,2026-03-19T12:41:37.254325,-2.200000000000000,-18.372264640000001,-9.699999999999999,-53.991334830000000,0.000000000000000,DJI_20260319094117_0206_D.JPG,2026-03-19T09:41:17-03:00,"3",23,1,0,257.68410386,257.62016663,0.06393723,3.17670298,31.87310276,10.03339091
207,511.307000000000016,"004",imp07,2026-03-19T12:41:40.472186,-2.200000000000000,-18.372329250000000,-9.699999999999999,-53.991631339999998,0.000000000000000,DJI_20260319094120_0207_D.JPG,2026-03-19T09:41:20-03:00,"3",23,1,0,257.70731147,257.62487118,0.08244029,3.21786118,32.14101067,9.98831488
208,511.617999999999995,"004",imp07,2026-03-19T12:41:43.679721,-2.200000000000000,-18.372393180000000,-9.699999999999999,-53.991927169999997,0.000000000000000,DJI_20260319094124_0208_D.JPG,2026-03-19T09:41:24-03:00,"3",23,1,0,257.80568235,257.64478383,0.16089852,3.20753503,32.05424290,9.99341944
209,511.911999999999978,"004",imp07,2026-03-19T12:41:46.866813,-2.200000000000000,-18.372458840000000,-9.600000000000000,-53.992220310000000,0.000000000000000,DJI_20260319094127_0209_D.JPG,2026-03-19T09:41:27-03:00,"3",23,1,0,257.37478847,257.65466827,0.27987980,3.18709183,31.82021351,9.98409059
210,512.219000000000051,"004",imp07,2026-03-19T12:41:50.075850,-2.200000000000000,-18.372523810000001,-9.800000000000001,-53.992516580000000,0.000000000000000,DJI_20260319094130_0210_D.JPG,2026-03-19T09:41:30-03:00,"3",23,1,0,257.63121363,257.60442904,0.02678459,3.20903707,32.12514559,10.01083656
211,512.456000000000017,"004",imp07,2026-03-19T12:41:53.265547,-2.200000000000000,-18.372588770000000,-9.600000000000000,-53.992811019999998,0.000000000000000,DJI_20260319094133_0211_D.JPG,2026-03-19T09:41:33-03:00,"3",23,1,0,257.55858236,257.60590923,0.04732686,3.18969703,31.93642688,10.01237002
212,512.859000000000037,"004",imp07,2026-03-19T12:41:56.609039,-1.200000000000000,-18.372650159999999,-6.000000000000000,-53.993096919999999,0.000000000000000,DJI_20260319094137_0212_D.JPG,2026-03-19T09:41:37-03:00,"3",23,1,0,257.88115740,257.60945730,0.27170009,3.34349203,30.96864798,9.26236632
